"","X","SEZ2011","dep_class_7.x","rand_base","density","spatial_lag","spatial_lag_square","dep11.x","dep01.x","calls","entropy","eigen_cent","page_rank","region_based_rate","commercial","third_places","comm_service","closeness","betweenness","dep01.y","dep11.y","dep_class_3","dep_class_5","dep_class_7"
"427",427,151460000309,2,-0.120348,0.020583,0.074633,0.218346,0.109742,0.369003,75676.35219,0.835141,0.001662,0.00021,0.008349,0,0.845917,0,3.24184058222637e-09,1612075.25260682,0.369002688908831,0.109741806202952,"2","3","4"
"428",428,151460000294,2,-0.798521,0.021258,0.043215,-0.534168,0.179173,0.349233,62872.85034,0.822276,0.001485,0.000183,0.010143,1.502052,0,0.158316,3.26208061554808e-09,1491075.49688035,0.349233258353098,0.179173380529254,"2","3","4"
"429",429,151460002701,2,0.606701,0.017625,0.017728,-0.990797,1.73336,0.619599,30874.943573,0.854183,0.00042,9.6e-05,0.00359,NA,NA,NA,3.21093473409964e-09,1214462.34493858,0.619598619734384,1.7333596231669,"2","3","5"
"430",430,151460002997,2,0.668698,0.023392,0.061996,-0.168938,-1.143463,0.369518,13383.272368,0.82878,0.000349,6.3e-05,0.002593,NA,NA,NA,2.45181811541806e-09,459129.684896197,0.369517843149731,-1.14346285759788,"2","3","4"
"431",431,151460003225,2,-0.911741,0.034401,0.048462,-0.151407,-0.910263,-0.839989,4024.914615,0.840509,3.7e-05,3.1e-05,0.000689,NA,NA,NA,2.54990692667438e-09,376240.753391756,-0.83998915977106,-0.9102631164342,"2","3","4"
"432",432,151460000291,2,-0.477634,0.001218,0.043049,-0.073984,1.563602,1.544683,87070.53419,0.859345,0.001494,0.00023,0.009325,0,0,0.168586,3.12458289936343e-09,1823057.98118999,1.54468287287878,1.56360233066399,"2","3","5"
"433",433,151460003539,2,-0.095833,0.038163,0.076521,0.212815,0.487366,-1.00863,44333.50377,0.858759,0.000651,0.000145,0.004469,NA,NA,NA,3.04489562332485e-09,1113191.45456237,-1.00862986345528,0.487366040267718,"2","3","4"
"434",434,151460002940,2,1.196644,0.026173,0.481721,0.481755,0.257905,0.481755,62554.767478,0.824708,0.000903,0.000196,0.008337,NA,NA,NA,2.83163935293087e-09,862723.366278621,0.481755324971951,0.257905202983873,"2","3","4"
"435",435,151460002998,2,-1.762743,0.026561,0.056058,-0.232221,-1.15037,0.179893,7691.92196,0.826292,0.000186,4.7e-05,0.001643,0,0,0.505758,2.17270477669933e-09,386761.1812087,0.179892835771739,-1.15036998689994,"2","3","4"
"436",436,151460002703,2,-1.154059,0.022448,0.071547,0.202447,-1.268556,-1.066339,25570.985887,0.852016,0.000352,8.3e-05,0.002434,0,0,21.115385,3.06897763304011e-09,1231120.88477626,-1.06633935779061,-1.26855560592841,"2","3","3"
"437",437,151460003446,2,0.67185,0.038889,0.049856,-0.018136,0.488761,0.316677,7746.490646,0.887577,0.000148,4.7e-05,0.000692,0,0,0,3.17502998220112e-09,2438716.07586507,0.316677334996512,0.48876101180068,"2","3","4"
"438",438,151460002967,2,0.83094,0.019892,0.055461,0.012686,-0.982893,0.374845,34036.428863,0.822058,0.00053,0.000117,0.005305,NA,NA,NA,2.80752345902785e-09,752358.263538838,0.374844580417806,-0.982893292916549,"2","3","4"
"439",439,151460003435,2,-1.006829,0.034287,0.080817,0.520511,0.309939,0.359944,34726.797934,0.856737,0.000507,0.000102,0.005702,NA,NA,NA,2.7588759371601e-09,718852.376028133,0.359943684614268,0.309938777103401,"2","3","4"
"440",440,151460003561,NA,0.285931,0,0.073358,0.159103,NA,NA,43741.696122,0.867048,0.000624,0.000139,0.003603,0.360325,0,0,3.13112225287772e-09,782172.832879851,NA,NA,NA,NA,NA
"441",441,151460003558,2,0.63154,0.002544,0.069367,0.473175,1.74276,0.430405,100042.426557,0.87193,0.001517,0.000289,0.007512,NA,NA,NA,3.13202783370807e-09,1268560.00998251,0.43040497740498,1.74275969219609,"2","3","5"
"442",442,151460002950,2,1.156073,0.013498,0.33485,0.334872,0.315019,0.334872,43620.728754,0.830055,0.000669,0.000144,0.005538,0,1.153967,0,2.85931640802701e-09,969709.102392112,0.334872059932197,0.315019318274086,"2","3","4"
"443",443,151460003465,2,-1.719757,0.032525,0.072447,0.13711,0.366406,-0.801475,26514.696243,0.868131,0.000391,9.2e-05,0.002432,NA,NA,NA,3.19967142345947e-09,1200615.63313437,-0.801475066854572,0.366405971092819,"2","3","4"
"444",444,151460003549,2,-0.166687,0.014061,0.075225,0.141653,0.543784,0.669243,101820.404762,0.849221,0.001406,0.00032,0.014386,0.540487,1.153967,0,2.62103757103462e-09,891765.345496558,0.669242941002563,0.543783641386914,"2","3","5"
"445",445,151460003215,NA,0.563849,NA,0.058602,0.07701,NA,NA,16613.280182,0.840729,0.000152,5.3e-05,0.002489,NA,NA,NA,2.2310383404438e-09,195126.121181004,NA,NA,NA,NA,NA
"446",446,151460002731,2,0.57409,0.018221,0.078674,0.150351,0.244326,-1.160183,74867.473646,0.859535,0.001144,0.000209,0.005983,2.719712,0.281972,0,3.11097153617736e-09,1420634.95601202,-1.1601825106475,0.244325884539573,"2","3","4"
"447",447,151460002671,2,-1.739687,0.028666,0.052298,0.054576,0.217435,0.26928,35447.012819,0.857563,0.000535,0.000102,0.002761,NA,NA,NA,3.34016641470138e-09,2332868.75617675,0.269280406850604,0.21743525304068,"2","3","4"
"448",448,151460002968,2,-0.651143,0.014976,0.513928,0.51398,-0.935129,0.51398,51007.629,0.819815,0.000813,0.000162,0.009669,NA,NA,NA,2.8794076358295e-09,870842.403479258,0.513980034600809,-0.935128779122746,"2","3","4"
"449",449,151460001920,2,-1.337158,0.017136,0.067237,0.225872,0.300526,-0.910817,44788.228639,0.831582,0.001104,0.000122,0.007791,0,1.717912,7.038462,2.78827152690809e-09,564629.584719339,-0.910817141865308,0.300525984638242,"2","3","4"
"450",450,151460001256,2,0.070305,0.021406,0.054752,0.032746,-0.900157,0.483201,13837.038677,0.838514,0.000283,5.7e-05,0.002687,NA,NA,NA,2.52223136990776e-09,311700.69011896,0.483200686445426,-0.900157072723472,"2","3","4"
"451",451,151460001863,2,0.779076,0.001941,-0.137728,-0.137754,-0.046963,-0.137754,31944.55653,0.832146,0.000573,8.9e-05,0.007883,0,0,0,2.57418809869719e-09,392845.111476486,-0.137754386176035,-0.0469632649393188,"2","3","4"
"452",452,151460001884,2,-0.251628,0.00011,0.076459,0.145021,0.014139,1.552116,155621.407166,0.822651,0.003405,0.000347,0.023435,0,1.677617,0,2.73095081828113e-09,465233.174590411,1.55211579285869,0.014139428856546,"2","3","4"
"453",453,151460001832,2,-0.329158,0.030643,-0.780481,-0.780585,-0.923666,-0.780585,22724.711667,0.838705,0.000471,7.4e-05,0.003676,NA,NA,NA,2.82372063521861e-09,862963.746559124,-0.780585102957183,-0.923666450769488,"2","3","4"
"454",454,151460001866,NA,0.391435,0,0.084818,0.181713,NA,NA,244194.292864,0.817135,0.003932,0.000444,0.082807,1.045963,0,0,2.49776743328021e-09,315536.331804903,NA,NA,NA,NA,NA
"455",455,151460001108,2,0.771733,0.000917,0.10423,0.349237,-1.041683,-0.74778,185937.24994,0.872083,0.0033,0.000411,0.018489,NA,NA,NA,2.57382802255486e-09,573475.855368609,-0.747780090594675,-1.04168308226331,"2","3","4"
"456",456,151460001891,2,0.917263,0.007383,0.056228,0.140025,0.529562,0.549656,66711.203344,0.806171,0.001798,0.000177,0.013943,0,0.845917,0,2.74972714205918e-09,540769.48904647,0.5496555087806,0.529562410469663,"2","3","5"
"457",457,151460001109,2,-0.008548,0.003668,0.0343,-0.107278,0.164667,-0.925845,114152.911024,0.875172,0.001984,0.000258,0.00858,0,0,0.949895,2.6447302401713e-09,633285.066084112,-0.925844533518185,0.164667394646448,"2","3","4"
"458",458,151460001872,NA,1.099786,0,0.06417,-0.016383,NA,NA,213791.690709,0.827134,0.002394,0.000271,0.064313,NA,NA,NA,2.49846666059256e-09,465919.051432477,NA,NA,NA,NA,NA
"459",459,151460002312,NA,1.053952,0,0.057089,0.21956,NA,NA,87537.331365,0.861318,0.001314,0.000183,0.00909,NA,NA,NA,2.77277526298559e-09,476654.597420118,NA,NA,NA,NA,NA
"460",460,151460001760,2,-0.732278,0.028779,0.046099,-0.0421,0.417143,-0.725492,25857.505976,0.854971,0.000555,7.9e-05,0.003297,0,1.677617,0,2.91585884215254e-09,692882.88995778,-0.725492481959788,0.417142822304205,"2","3","4"
"461",461,151460001871,2,1.041033,0.001877,-1.182623,-1.182724,-1.217246,-1.182724,194950.885281,0.84322,0.002796,0.000334,0.035078,1.561045,0,0,2.5656964090164e-09,383386.648301214,-1.18272409517182,-1.21724600065198,"2","3","3"
"462",462,151460001677,2,0.491911,0.019552,0.02562,-0.465113,0.37711,0.47082,50359.822309,0.870373,0.000852,0.000141,0.008987,1.045963,0,0,2.926788561643e-09,1049363.22865916,0.470820174049733,0.377109889220515,"2","3","4"
"463",463,151460006070,2,-0.831982,0.040328,0.049881,-0.057666,0.406194,NA,11782.091069,0.853321,0.000278,4.8e-05,0.002576,NA,NA,NA,2.69754391391295e-09,394182.948380843,NA,0.406193572022587,"2","3","4"
"464",464,151460001879,NA,-1.009946,NA,0.078325,0.28743,NA,NA,62267.277598,0.839604,0.001389,0.000153,0.005889,0,0,1.816377,2.5812595313701e-09,579923.194088766,NA,NA,NA,NA,NA
"465",465,151460001893,2,1.162274,0.002955,0.064459,0.049229,0.417293,0.520442,56138.184195,0.822013,0.001448,0.00015,0.00803,NA,NA,NA,2.61127368486276e-09,419348.975780523,0.52044232736584,0.417292679053178,"2","3","4"
"466",466,151460006067,2,-1.033321,0.027559,0.027652,-0.419385,0.329164,NA,20628.831215,0.843783,0.000425,6.8e-05,0.004037,NA,NA,NA,2.5515353533631e-09,371502.118954964,NA,0.329163629439685,"2","3","4"
"467",467,151460001099,2,-0.216736,0.056203,0.044088,-0.161922,-1.041266,-0.991148,7288.84308,0.876224,0.000111,3.8e-05,0.001066,NA,NA,NA,2.68328257652374e-09,987737.863031487,-0.99114812529723,-1.0412658243514,"2","3","4"
"468",468,151460001326,2,-0.663931,0.038402,0.053274,-0.413957,-0.868143,-0.785361,50718.142987,0.824499,0.001138,0.000137,0.007846,14.352941,0,0,2.70550224896964e-09,851925.256538699,-0.785361464019841,-0.868143327483601,"2","3","4"
"469",469,151460001716,2,0.299411,0.01592,0.656505,0.656552,0.372243,0.656552,36889.572885,0.867538,0.000748,0.000104,0.00512,0,0,0.252879,2.68261364222559e-09,535466.497120996,0.656552044229113,0.372242819333176,"2","3","4"
"470",470,151460001900,2,-1.256387,0.017594,0.033247,-0.425804,0.35826,0.495027,45777.831451,0.828386,0.001114,0.000124,0.008891,0,0,0,2.70033466965577e-09,562190.106879444,0.495027010108691,0.358259770731972,"2","3","4"
"471",471,151460001308,2,-1.584809,0.045113,0.092413,0.305874,-1.056986,-1.012087,4611.293385,0.84322,9.7e-05,3.4e-05,0.000638,NA,NA,NA,2.71834955934778e-09,621060.377782715,-1.01208695327011,-1.05698585749635,"2","3","4"
"472",472,151460001263,2,-0.644949,0.005524,0.070784,0.149289,-0.811197,0.440761,95099.853041,0.845521,0.001529,0.000183,0.018691,0,0,1.816377,2.54030684141554e-09,432930.939330297,0.440760573361045,-0.811196742990635,"2","3","4"
"473",473,151460002346,2,-0.206692,0.004538,0.05689,0.047926,0.590695,0.607355,46471.503289,0.830671,0.000717,0.000125,0.012572,NA,NA,NA,2.75317493878569e-09,585662.520929912,0.607355428817338,0.590695271328034,"2","3","5"
"474",474,151460002320,NA,0.315163,0,0.051927,-0.094319,NA,NA,118255.212863,0.811013,0.001497,0.000198,0.038528,0,0,22.931762,2.20916525694786e-09,472334.559157216,NA,NA,NA,NA,NA
"475",475,151460001736,2,-0.953873,0.022414,0.046316,-0.123998,-0.841123,-1.003423,19412.782606,0.858535,0.000356,6.2e-05,0.002796,0,0.838808,1.816377,2.73433497857167e-09,782928.543274411,-1.00342276253542,-0.841123251278782,"2","3","4"
"476",476,151460001257,2,-0.718983,0.000905,0.047631,-0.22437,-1.243475,1.855074,124431.606657,0.839098,0.002452,0.000314,0.025164,NA,NA,NA,2.50920897476812e-09,391560.009054508,1.85507394230822,-1.24347478099409,"2","3","3"
"477",477,151460002319,2,-0.06918,1.1e-05,0.038838,-0.661522,2.272162,1.61058,103896.808545,0.848106,0.001576,0.000199,0.014857,2.091927,0,0,2.6769879205163e-09,443847.402457242,1.61058041095529,2.27216167100107,"2","4","6"
"478",478,151460001323,2,2.081495,0.052084,0.061047,0.197915,0.298554,0.394734,19281.020763,0.804985,0.000371,6.8e-05,0.0046,NA,NA,NA,2.41491983865132e-09,683384.439116383,0.394734166652095,0.298553775599612,"2","3","4"
"479",479,151460001947,2,-0.103005,0.019005,-1.079715,-1.079943,0.107526,-1.079943,8845.780588,0.843086,0.00015,4.3e-05,0.003412,0,0,0,2.86967358485982e-09,472280.285363214,-1.07994327321443,0.107526382555698,"2","3","4"
"480",480,151460001933,NA,-0.270981,0,0.05251,-0.173788,NA,NA,211620.995636,0.858169,0.003088,0.00036,0.035174,NA,NA,NA,2.67273329241187e-09,557077.144826634,NA,NA,NA,NA,NA
"481",481,151460001853,2,0.226679,0.000743,0.505324,0.505377,-0.868611,0.505377,236961.026161,0.837656,0.005385,0.00054,0.051727,0,80.379689,1.703344,2.47809650124725e-09,594837.478429673,0.505376746516382,-0.868610985387881,"2","3","4"
"482",482,151460001678,2,-0.650844,0.037198,0.03828,-0.093357,-1.014501,-0.685843,25896.886336,0.869984,0.000436,8.4e-05,0.004647,0,0.422958,0,2.93091774206342e-09,1180443.40016456,-0.68584253149402,-1.01450073764715,"2","3","4"
"483",483,151460002352,2,-1.691358,0.006369,0.060674,0.09105,0.427586,0.509403,14971.723205,0.826312,0.000223,5.7e-05,0.003425,NA,NA,NA,2.83538704664764e-09,420491.525242114,0.509403391072871,0.427585595948071,"2","3","4"
"484",484,151460001944,NA,0.405115,0,1.553554,1.553669,NA,1.553669,25808.907189,0.85782,0.00058,7.9e-05,0.003792,NA,NA,NA,2.71571336705628e-09,685117.60264927,1.55366939112507,NA,NA,NA,NA
"485",485,151460001086,2,-2.110009,0.041642,0.063455,-0.057032,-1.183313,-0.994438,27732.635753,0.825224,0.000555,9.3e-05,0.005659,NA,NA,NA,2.74493260746937e-09,1055005.05420871,-0.994438280389008,-1.18331346075663,"2","3","3"
"486",486,151460001842,2,0.114839,0.020749,0.070496,0.121143,-1.010305,-0.850021,16951.439714,0.845228,0.000372,6e-05,0.002165,NA,NA,NA,2.72750157227371e-09,573867.220270131,-0.850020734929713,-1.01030518941146,"2","3","4"
"487",487,151460000325,2,-1.861596,0.028833,0.057082,0.052593,-0.92547,0.392351,88355.798752,0.861652,0.001489,0.000222,0.007372,0,0.845917,0,3.26732871990412e-09,1515530.53282025,0.392351037632216,-0.925470496298591,"2","3","4"
"488",488,151460002966,2,0.910932,0.005104,-1.185749,-1.185857,0.119863,-1.185857,58918.520082,0.828848,0.000929,0.000187,0.006891,0,0,0,2.83109614282677e-09,785039.575209945,-1.18585685795666,0.11986340293553,"2","3","4"
"489",489,151460003258,2,-1.858391,0.001857,0.047085,-0.069443,0.198811,1.769691,112958.345852,0.826766,0.001462,0.000334,0.014161,0,0,0,2.84335270129748e-09,596761.907848843,1.76969122279228,0.198811114512367,"2","3","4"
"490",490,151460002321,NA,0.453321,0,0.08025,0.204886,NA,-2.125719,17373.665739,0.733842,0.000184,5e-05,0.007202,NA,NA,NA,2.7900903954075e-09,565328.52104665,-2.12571922339965,NA,NA,NA,NA
"491",491,151460002618,2,0.66957,0.01619,0.028276,-0.340705,-1.002934,-1.019673,72340.568039,0.857,0.001151,0.00018,0.007886,0.522982,0.419404,0.126439,3.15362477013936e-09,1100632.07679392,-1.01967301618978,-1.00293401229546,"2","3","4"
"492",492,151460002622,2,0.854808,0.02328,0.076425,0.101851,-1.13144,-0.847529,73964.728876,0.859506,0.001181,0.00018,0.007535,NA,NA,NA,3.09561738843972e-09,1336365.14717073,-0.847529080989251,-1.13143952190569,"2","3","4"
"493",493,151460002752,2,-0.687016,0.014447,-1.255628,-1.255733,-1.0536,-1.255733,38444.206586,0.827629,0.000548,0.000135,0.004968,NA,NA,NA,2.8541117884885e-09,677597.535865676,-1.25573298734507,-1.05360003923944,"2","3","4"
"494",494,151460002119,2,-0.553924,0.041124,-1.09727,-1.097402,-1.165505,-1.097402,19766.17178,0.865824,0.000279,6.7e-05,0.005037,3.444706,0.838808,0,2.61931661005163e-09,1028546.57062476,-1.09740206727522,-1.16550526039913,"2","3","4"
"495",495,151460000597,2,0.383283,0.025429,0.081092,0.155144,-1.294718,0.296966,37039.678357,0.865878,0.000591,0.000107,0.004353,NA,NA,NA,3.14333660323331e-09,1272629.49701031,0.296966098626239,-1.29471824266659,"2","3","3"
"496",496,151460002633,2,0.43407,0.017031,0.072221,0.15155,-1.147513,0.489164,42969.974266,0.848162,0.000739,0.000114,0.006244,NA,NA,NA,3.1807347485635e-09,804233.870170976,0.489164182222955,-1.14751282827703,"2","3","4"
"497",497,151460002172,2,1.273613,0.012785,0.064789,0.055972,0.021694,0.264589,32317.284275,0.894132,0.000439,8.7e-05,0.004613,0,0.999942,0,3.12170164887939e-09,1599028.38747291,0.264588516993247,0.0216939449006616,"2","3","4"
"498",498,151460002045,NA,0.245312,0,0.062004,-0.354262,NA,NA,67010.025625,0.833211,0.00049,0.00012,0.009746,0,0,0,2.71848947028791e-09,718260.868768794,NA,NA,NA,NA,NA
"499",499,151460002520,2,-2.264073,0.023807,-0.777401,-0.777499,-0.920713,-0.777499,61910.17877,0.85489,0.001042,0.000162,0.006596,0,0.576984,0.252879,2.82159654060263e-09,1118873.85781541,-0.777499216122436,-0.92071338656266,"2","3","4"
"500",500,151460002540,2,-0.967123,0.016207,0.056744,0.059165,0.539321,0.493521,36671.774397,0.83753,0.000567,0.000117,0.006127,NA,NA,NA,2.69914169091481e-09,841202.740514409,0.493520873476613,0.5393207413704,"2","3","5"
"501",501,151460002157,2,-0.666681,0.025014,0.070736,0.091614,-1.047526,0.445362,39128.560082,0.829925,0.000524,0.000117,0.00977,NA,NA,NA,2.89091866814521e-09,990839.118288742,0.445361958494982,-1.04752614965525,"2","3","4"
"502",502,151460000557,2,0.013427,0.024344,0.070222,-0.099537,-0.979455,-0.760372,49165.91357,0.849891,0.001158,0.000131,0.010722,0,0.838808,0.252879,3.17122777671697e-09,797850.68339468,-0.760371761172686,-0.979454926038291,"2","3","4"
"503",503,151460002799,NA,0.113918,0,0.071827,0.031134,NA,NA,95792.638485,0.835234,0.001486,0.000262,0.01358,1.217657,0,1.373358,2.6200395113661e-09,800464.297302967,NA,NA,NA,NA,NA
"504",504,151460002202,2,1.211468,0.032636,0.050558,0.025592,0.257369,0.385795,21422.295763,0.876159,0.000387,7e-05,0.002785,0,1.153967,0,3.19970307020011e-09,1103611.41376647,0.385795491968121,0.257368787541748,"2","3","4"
"505",505,151460002815,2,-0.200043,0.019031,0.07696,0.130225,0.470359,0.662009,5951.813293,0.807125,9.9e-05,4.1e-05,0.001277,NA,NA,NA,2.7577721212034e-09,618478.895462665,0.662008550206324,0.470358886080371,"2","3","4"
"506",506,151460002891,2,0.505865,0.001395,0.048767,-0.040979,-0.120102,1.667491,129912.11415,0.832637,0.002034,0.000311,0.020699,NA,NA,NA,3.07036214841978e-09,801121.284856107,1.6674914307855,-0.120102339510774,"2","3","4"
"507",507,151460002084,2,0.43894,0.004206,0.043115,-0.185036,0.094582,0.357538,118657.731216,0.867086,0.001776,0.000294,0.017099,0,0.845917,0,2.83851720622534e-09,840947.885868921,0.35753773849044,0.0945815105290546,"2","3","4"
"508",508,151460002063,2,-0.79945,0.039167,0.049284,0.021272,-1.454503,-1.263681,13891.154557,0.867728,0.000155,4.7e-05,0.001811,NA,NA,NA,3.02356130417064e-09,1253689.34095869,-1.26368105845726,-1.45450296554505,"2","3","3"
"509",509,151460002630,2,-1.076756,0.030552,0.068606,0.031902,-1.224328,-1.252639,39008.333715,0.856625,0.000619,0.000104,0.005314,NA,NA,NA,3.09775223901929e-09,1279987.52534183,-1.25263893913009,-1.2243277777755,"2","3","3"
"510",510,151460002504,2,-0.745267,0.028105,0.043484,-0.368477,0.406641,-0.764821,13995.818473,0.84923,0.000187,5.7e-05,0.001546,NA,NA,NA,2.88027880928169e-09,670957.351927653,-0.764821433256994,0.406640773638027,"2","3","4"
"511",511,151460002640,2,-0.453151,0.007218,0.03485,-0.229326,-1.035133,-0.852978,100654.161701,0.884957,0.00136,0.000192,0.00584,NA,NA,NA,3.09235543702715e-09,1242008.12824694,-0.852978396133105,-1.035133427759,"2","3","4"
"512",512,151460002503,2,0.71088,0.016434,0.073983,0.072223,0.415126,0.54783,21507.307262,0.860126,0.000291,7.4e-05,0.002699,0,0,0,2.8957794017435e-09,838475.236523426,0.547829753941311,0.415125924532328,"2","3","4"
"513",513,151460002186,2,-1.657663,0.009514,0.054747,-0.113033,0.230172,1.87262,73234.287729,0.889312,0.001326,0.000179,0.005814,0,1.677617,0,3.00720139170238e-09,1157442.54584534,1.87261989885878,0.230171522656401,"2","3","4"
"514",514,151460002101,2,-0.178857,0.021264,0.070262,0.232883,-0.894614,-0.812498,39594.59966,0.866715,0.000433,9.4e-05,0.00668,NA,NA,NA,2.88967931965441e-09,602515.400998073,-0.812497591907634,-0.894614414100014,"2","3","4"
"515",515,151460002190,2,0.776542,0.026938,0.070499,0.005809,0.355776,0.491785,22462.630823,0.871977,0.000429,7.8e-05,0.003146,0,0.788463,0,3.25611702970129e-09,961362.537219298,0.49178500924478,0.355775990216075,"2","3","4"
"516",516,151460002475,2,-1.004392,0.030516,0.033004,-0.680914,-0.767553,0.544704,18856.999458,0.832715,0.00027,7.2e-05,0.003333,NA,NA,NA,2.85057884282028e-09,883698.963919128,0.544703869641133,-0.767552873637501,"2","3","4"
"517",517,151460000552,2,0.127632,0.012378,-0.978302,-0.978407,0.306074,-0.978407,66572.846843,0.821907,0.001449,0.000189,0.009292,NA,NA,NA,3.08392819961968e-09,1188553.40239462,-0.978406575249048,0.306074076317368,"2","3","4"
"518",518,151460002491,2,0.40103,0.026847,0.441699,0.441724,-0.888704,0.441724,18795.370955,0.863014,0.000259,6.8e-05,0.00282,NA,NA,NA,2.85606467737233e-09,768140.876366938,0.441724266450504,-0.888704100836214,"2","3","4"
